,date,return_SPY,vol_SPY,RSI_SPY,label,return_AAPL,vol_AAPL,RSI_AAPL,return_MSFT,vol_MSFT,RSI_MSFT,return_XOM,vol_XOM,RSI_XOM,return_JNJ,vol_JNJ,RSI_JNJ,return_GE,vol_GE,RSI_GE,return_BRK-B,vol_BRK-B,RSI_BRK-B,return_AMZN,vol_AMZN,RSI_AMZN,return_WFC,vol_WFC,RSI_WFC,return_JPM,vol_JPM,RSI_JPM,return_T,vol_T,RSI_T
1504,2005-12-27,0.00141978,0.37658899,58.9716434,0.0,-0.0022920,1.46145360,66.0412260,0.00603318,0.46189485,38.8773124,0.00440528,0.89737856,39.7855542,-0.0029363,0.70225840,48.8284972,0.00028118,0.63967716,51.9491870,0.00543662,0.44755175,53.1962892,-0.0038704,1.20585403,58.5466361,-0.0012476,0.77942782,60.0287669,0.00697913,0.63374006,74.3815122,0.00977198,0.79665383,53.3271104
1505,2005-12-28,-0.0096093,0.35380261,48.9861743,1.0,0.00635140,1.41962153,67.3662023,-0.0063718,0.45602192,35.4816965,-0.0166666,0.85330787,34.9694962,-0.0134162,0.69948215,41.6163887,-0.0143378,0.58370168,43.6994332,-0.0064211,0.45783863,47.5937290,-0.0083844,1.14641408,54.5969120,-0.0067145,0.72236905,55.3517028,-0.0071782,0.61991794,67.7573058,-0.0024193,0.79250382,52.0922668
1506,2005-12-29,-0.0001590,0.37394336,48.8401948,1.0,-0.0092655,1.44079289,63.4520710,-0.0037721,0.45147849,33.6214336,0.00356826,0.87747846,36.7065679,0.00381426,0.73440700,44.1099610,0.00142612,0.62088194,44.6278415,-0.0013605,0.47924231,46.4838231,-0.0074242,1.16256139,51.3228982,-0.0069171,0.71604778,50.9750377,-0.0062328,0.62725315,62.5830183,-0.0048504,0.78100981,49.6175935
1507,2005-12-30,-0.0073178,0.36801097,42.5568027,1.0,-0.0388994,1.46842792,50.3483497,-0.0098447,0.46039727,29.3175921,-0.0026667,0.86590663,35.9313501,-0.0071039,0.69144739,40.6172116,0.00028476,0.60159261,44.8237738,0.00476837,0.46032665,50.8078996,-0.0083108,0.95682913,47.8867650,-0.0053822,0.72031226,47.8280309,-0.0037632,0.64451873,59.6401238,-0.0064988,0.79023352,46.4490894
1508,2006-01-03,0.00312499,0.38754741,45.7434240,1.0,0.02073050,1.51421841,55.4258734,0.00382409,0.47491820,32.8765718,0.00570410,0.87302327,38.8960897,0.01613980,0.62439870,50.1973366,-0.0005695,0.60060430,44.4846580,-0.0084745,0.46385070,43.9748959,-0.0054472,0.89727583,45.7429926,0.00588889,0.68913127,51.3481013,0.00302198,0.64741875,61.2115721,0.00122653,0.80354538,47.1308252
1509,2006-01-04,0.01333971,0.38958824,56.7957911,1.0,0.03799386,1.45452609,63.0404296,0.01980952,0.44278405,47.6403876,0.03863878,0.82405786,54.3828433,0.01408220,0.66983596,56.8447771,0.00712250,0.58408615,49.6157254,0.01299142,0.45710647,54.0832198,0.00042133,0.82809063,45.9434749,0.00632906,0.67841369,54.8914497,-0.0012554,0.63902733,60.1604576,0.00694160,0.78809999,50.9419846
1510,2006-01-05,0.00228599,0.39686126,58.3812673,1.0,-0.0039930,1.56694250,61.8001344,0.00709745,0.47649970,51.8110462,-0.0005119,0.92041278,54.1793520,0.01033424,0.70996530,61.0150552,-0.0022630,0.52300068,48.0842113,0.0,0.46732875,54.0832198,-0.0069488,0.72163671,43.1128859,-0.0094339,0.62021056,49.1132745,-0.0042734,0.61668693,56.6018541,0.01013787,0.73685258,55.9687785
1511,2006-01-06,0.00684232,0.40208228,62.7925876,1.0,0.00561276,1.55524398,62.9006299,-0.0025964,0.49423080,50.2237826,0.00324394,0.89859649,55.3197099,-0.0033562,0.68166765,59.0003650,0.00311882,0.50234341,50.3535136,0.00168751,0.45490351,55.3135979,0.01717559,0.69718071,51.0798747,0.00253968,0.65058856,50.6064508,0.00782623,0.63093177,61.1184422,-0.0044159,0.76240840,53.3771213
1512,2006-01-09,0.00312446,0.41396992,64.6478830,1.0,0.01966777,1.57292470,66.5568140,0.00148757,0.50169797,51.1448565,0.01769913,0.85016045,61.0359842,0.00256573,0.64862389,60.0818643,0.00056531,0.48570733,50.7748411,-0.0026954,0.43785296,52.8724672,-0.0296018,0.74952764,40.3983740,0.00300820,0.63393945,52.3929055,-0.0010019,0.62807166,60.2472161,-0.0008063,0.77028089,52.8975623
1513,2006-01-10,-0.0002336,0.40606681,64.3885664,1.0,-0.0062556,1.53361042,64.3420971,-0.0103973,0.49002566,44.8839716,-0.0100334,0.90523934,56.5416412,0.0,0.64259434,60.0818643,-0.0036723,0.48759173,47.9277503,0.00337839,0.42971422,55.5152818,-0.0030074,0.75907775,39.5209085,-0.0039463,0.60153751,49.8386536,0.01554661,0.58362795,67.8885162,0.00686037,0.73333493,56.4772888
1514,2006-01-11,0.00490696,0.38757147,67.3504947,1.0,0.09954097,1.51558713,77.2393705,0.01350844,0.51035665,52.8720365,0.00810809,0.89889482,59.1341263,0.00703773,0.60733549,63.1795618,-0.0036858,0.49520986,45.1984125,0.0,0.42146892,55.5152818,-0.0163757,0.71989209,35.0679494,0.00316958,0.58274640,51.8605961,0.00567901,0.56827727,70.1785897,-0.0032064,0.75620283,54.3827269
1515,2006-01-12,0.00046502,0.39684037,67.6266480,1.0,0.01347804,1.69663648,78.4869414,0.00888559,0.55418599,57.3136995,0.01373994,0.89047847,63.1755754,-0.0073062,0.59590452,58.1031342,0.00882191,0.48897751,52.1902201,-0.0050505,0.41918754,50.5808050,-0.0188390,0.76754046,30.8341955,0.00173777,0.58916220,52.9831376,-0.0117849,0.58549703,60.4840346,0.01005227,0.73042396,59.4445119
1516,2006-01-13,-0.0039509,0.38267342,62.7668546,1.0,0.00023538,1.70715515,78.5093951,-0.0080733,0.58380465,52.4352232,-0.0163636,0.90549189,55.9777887,-0.0095999,0.61760257,52.2104078,-0.0155147,0.51193822,41.9613461,-0.0033840,0.43031484,47.5466951,-0.0071444,0.81926074,29.4113245,-0.0048888,0.58511155,49.4813049,-0.0116770,0.61281439,52.7936638,-0.0055732,0.72385151,55.7160436
1517,2006-01-17,-0.0028778,0.38294704,59.4299955,1.0,0.00835387,1.63364331,79.3339729,-0.0048095,0.59752153,49.7408977,0.02940682,0.91540463,63.8239551,-0.0095315,0.60713967,47.1468369,0.02091687,0.54704746,54.6624574,0.00169776,0.41415075,49.1879168,-0.0116932,0.83134585,27.2136763,-0.0028526,0.58685833,47.5174754,-0.0075414,0.63801347,48.5503550,-0.0072058,0.70282531,51.2639978
1518,2006-01-18,-0.0048361,0.38884080,54.2277757,1.0,-0.0305717,1.63615925,68.8376094,-0.0059479,0.60753202,46.5692554,0.00750902,1.00426515,65.5615043,0.00717662,0.63084677,50.9661024,-0.0204883,0.60749796,44.2370073,-0.0054237,0.39145566,44.4002822,-0.0172924,0.84282062,24.3499133,-0.0049268,0.57183821,44.2595629,-0.0093718,0.62043851,43.8673008,-0.0040321,0.70012468,48.9250954
1519,2006-01-19,0.00431104,0.38512320,57.7601515,1.0,-0.0220269,1.57756254,62.6069089,0.00486166,0.61653993,49.3927977,-0.0168503,0.96933299,58.6972753,0.00890686,0.64183450,55.3130507,0.0,0.66649456,44.2370073,0.01397409,0.36342589,56.1724954,0.03009963,0.89773447,36.6334689,0.01597188,0.56723042,54.9821184,0.00588082,0.64042822,47.2720692,0.00485825,0.69368469,51.7688879
1520,2006-01-20,0.00117063,0.39765274,58.6963055,1.0,-0.0242461,1.63622632,56.6612975,0.00521023,0.61956553,52.3152379,0.01862229,1.02325693,63.2050373,-0.0170143,0.67098286,46.7171428,-0.0171920,0.63572514,37.4317266,-0.0036974,0.39447638,52.9341894,-0.0058440,0.99397846,35.3955827,-0.0155636,0.60988799,45.6248312,-0.0134722,0.62182631,41.0874295,-0.0028203,0.67957599,50.0193106
1521,2006-01-23,-0.0161365,0.39234661,44.1529198,1.0,-0.0401109,1.62531615,48.6325577,-0.0222139,0.63335260,41.3059964,-0.0207086,1.06343842,55.7788133,-0.0080013,0.70875823,43.3624278,-0.0224489,0.64785942,30.8687440,-0.0080971,0.36926134,46.6193695,-0.0011304,0.99981422,35.1496019,-0.0177259,0.61824231,37.8473949,-0.0172636,0.63926370,34.8756280,-0.0028282,0.61850766,48.2627581
1522,2006-01-24,0.00332777,0.43878885,47.0211803,1.0,0.03495402,1.74549344,54.4471086,-0.0026505,0.67992015,40.2419999,0.00611272,1.12689039,57.3391736,-0.0092181,0.68862659,39.8412501,0.00059648,0.71340402,31.2061362,-0.0003401,0.39625187,46.3711383,-0.0117700,0.98659640,32.6113276,0.00227611,0.63960509,39.2539444,0.00340852,0.67126605,36.8699710,-0.0072933,0.56413331,43.9852608
1523,2006-01-25,0.00323781,0.43541964,49.7351682,1.0,-0.0173945,1.81575434,51.2306294,0.00265755,0.68393661,41.8549630,0.00722492,1.11051985,59.1835919,0.01345740,0.70003490,46.5962804,-0.0119224,0.69397711,28.2378631,0.00238175,0.39738568,48.4406513,0.00893263,0.99338212,36.3252290,0.00032434,0.63076385,39.4646578,-0.0028743,0.65002401,35.8690342,0.00122453,0.57782456,44.8624096
1524,2006-01-26,0.00165301,0.44462789,51.1164497,1.0,-0.0369557,1.82774346,45.2242979,0.00567962,0.69279513,45.2643307,-0.0089664,1.13291386,55.9285286,-0.0368852,0.74267211,34.8800633,-0.0066365,0.72059882,26.7317886,0.00475225,0.39862475,52.3972520,-0.0022701,1.01087006,35.7807200,0.01313445,0.61799839,47.4210079,0.01441297,0.64314210,44.0480821,0.03505902,0.57791099,62.8305606
1525,2006-01-27,0.00322203,0.43560626,53.7866333,1.0,-0.0211994,1.92128390,42.2755176,0.02522594,0.71052453,57.3062834,-0.0070735,1.13860644,53.4532533,0.00340427,0.85728949,36.4106395,0.00060737,0.72108178,27.1123968,-0.0047297,0.40551404,48.3975906,0.01365183,0.98417876,41.4516527,0.00144046,0.64680590,48.2351144,0.01394990,0.64979898,50.6966586,0.00905876,0.67877428,66.0198891
1526,2006-01-30,0.00610996,0.43871738,58.4378488,1.0,-0.0244002,1.99105834,39.1763603,0.02166727,0.74527286,64.6760957,0.04174950,1.14858187,63.6161138,-0.0040712,0.86752867,35.3372890,-0.0015174,0.70815031,26.7384643,-0.0027155,0.40788850,46.2261659,0.01930417,0.98831484,48.4749539,0.00207768,0.63137633,49.4525804,0.00687898,0.68607904,53.6615518,0.00975800,0.68485467,69.1213390
1527,2006-01-31,-0.0009342,0.43878113,57.4794076,1.0,0.06084022,1.96907489,48.9754569,0.00323508,0.78207499,65.6501704,-0.0020674,1.28605322,62.8537042,-0.0095383,0.86613198,32.9002211,0.0,0.69724613,26.7384643,-0.0010210,0.41133816,45.4035269,-0.0143140,1.00733865,44.1628957,-0.0071770,0.57348869,45.4663437,0.01290483,0.67569273,58.7121749,0.00734433,0.67554612,71.2677061
1528,2006-02-01,-0.0038965,0.42486057,53.5390170,1.0,-0.0072847,2.16498181,47.9194084,0.00179143,0.78298206,66.2076707,0.00031872,1.24893664,62.9273153,-0.0082545,0.88412959,30.9310950,-0.0072948,0.67201474,24.8318726,-0.0051107,0.40688517,41.4330755,-0.0187667,1.03472709,39.2978664,-0.0056224,0.56746247,42.5907583,-0.0037471,0.70602162,56.7529131,-0.0023023,0.68136818,69.6219281
1529,2006-02-02,0.00219062,0.42324760,55.3835969,1.0,0.00200137,2.16449827,48.2471731,0.00035765,0.76433498,66.3253897,-0.0138600,1.23663443,57.5818414,0.01179122,0.90166981,36.7101584,0.01255358,0.68798381,33.5490538,-0.0017123,0.41829606,40.1719801,-0.0018214,1.09054907,38.8588284,-0.0040387,0.58203829,40.6147917,0.0,0.70418794,56.7529131,0.02884615,0.67563988,76.8260426
1530,2006-02-03,-0.0118657,0.41614586,44.9506471,1.0,-0.0380826,2.12357674,42.7260149,-0.0175187,0.75808680,56.0262727,-0.0040387,1.20456134,56.1069167,-0.0186803,0.87356702,32.0770583,-0.0081645,0.72705371,30.9995052,-0.0017152,0.41498886,38.8970521,-0.1400547,1.06895525,20.2028135,-0.0129765,0.57781760,35.0162970,-0.0107823,0.70250986,51.0851544,-0.0085981,0.74376022,71.2460640
1531,2006-02-06,-0.0011060,0.43281505,44.1261484,1.0,-0.0030453,2.22614352,42.3247883,0.00109170,0.80902547,56.4719293,0.00081101,1.18653399,56.3477392,0.00419144,0.90171629,34.0507015,0.00152435,0.72371307,32.0296147,-0.0099656,0.40497252,32.4619225,0.01697610,1.49974234,24.2833409,0.0,0.60538653,35.0162970,-0.0012674,0.73677218,50.4541999,0.01055803,0.75491918,73.7460209
1532,2006-02-07,-0.0004745,0.42696738,43.7556958,1.0,-0.0520688,2.19115531,36.1015013,-0.0203561,0.79896231,46.9140659,-0.0017828,1.16553909,55.6246560,-0.0086956,0.91240466,31.9667371,-0.0057838,0.72785996,30.1854438,-0.0013883,0.43028720,31.6833374,-0.0065206,1.54463598,23.7719662,0.00246511,0.58437277,36.9075037,-0.0050761,0.73847741,47.9053575,0.01194037,0.77928571,76.2838392
1533,2006-02-08,-0.0041936,0.42617256,40.5199260,1.0,0.00322248,2.30457110,36.6896322,0.00222630,0.84696740,47.9308991,-0.0258158,1.15426407,46.3633583,0.00087717,0.94029686,32.4121969,-0.0107164,0.70133618,27.0910363,0.00069518,0.42586022,32.5544229,-0.0102388,1.52426455,22.9596877,0.0,0.58632522,36.9075037,0.00204076,0.73186468,49.0148416,-0.0070059,0.78785831,71.8432632
1534,2006-02-09,0.00850218,0.42774817,48.7586017,1.0,0.00890640,2.30358679,38.3831002,-0.0018512,0.83067708,47.1208658,0.00916665,1.18089627,49.4957896,0.03680986,0.92462935,47.8554687,0.01454651,0.70009404,36.5042608,0.00555747,0.41688950,39.2299831,0.02413793,1.54544269,29.0514886,0.00344260,0.56592651,39.7542610,0.00636456,0.72364470,52.4248374,0.01373928,0.77831683,74.9066054
1535,2006-02-10,-0.0038606,0.45135618,45.6408948,1.0,-0.0567293,2.32563454,32.3876469,-0.0126112,0.81673715,41.9315450,-0.0082576,1.19676748,46.8188795,-0.0076077,1.03754099,45.4584897,0.00427086,0.74764515,39.0294348,0.00034536,0.41729236,39.6320818,-0.0163170,1.61300112,27.4341403,0.00098024,0.57324289,40.5792287,0.00227675,0.72159611,53.6272678,-0.0098900,0.79154116,69.0066488
1536,2006-02-13,0.00134460,0.43219401,46.9092392,1.0,0.02224608,2.49356092,36.3482333,0.00037558,0.83753511,42.1333570,-0.0103247,1.16873733,43.6652739,-0.0054514,1.01817953,43.7792147,0.00850555,0.71408838,43.8400016,0.00345305,0.39703989,43.6482337,0.00710900,1.63944307,29.2519844,0.00456992,0.55412854,44.4050826,0.00378599,0.70525781,55.6396522,0.02108764,0.81644357,73.7137687
1537,2006-02-14,-0.0011058,0.43614591,45.9582101,1.0,-0.0229626,2.53682953,34.0797356,-0.0082613,0.82621318,38.9274226,-0.0028605,1.19125884,42.8137106,0.00548132,1.02363682,45.9302420,-0.0006024,0.73768649,43.5755219,0.00378529,0.40401503,47.7648893,-0.0054901,1.63839231,28.6508115,0.00568648,0.54630428,48.8393899,-0.0027659,0.69710159,53.7959899,0.00217391,0.87056770,74.1586697
1538,2006-02-15,0.00964732,0.41543925,54.5967822,1.0,0.03164364,2.48370700,39.5500363,0.00719424,0.82093507,42.9638431,0.00928118,1.19190497,46.4521764,0.00647361,1.01822814,48.4524255,0.01084993,0.73874541,49.4829256,0.00342819,0.40073810,51.2513954,0.00525764,1.62899006,30.1237122,0.01211631,0.54731843,56.7922992,0.00781646,0.69377720,58.0179639,0.01663054,0.85615120,77.3270375
1539,2006-02-16,0.00516914,0.43718037,58.4648478,1.0,0.04094693,2.52008413,45.9930787,0.00939849,0.83216891,47.8480268,0.00150478,1.20382858,47.0459117,0.00626267,0.98600751,50.8561882,-0.0029815,0.77301353,47.9801962,-0.0058079,0.38391682,45.6705921,0.02955012,1.62835794,37.9212455,0.01117312,0.56807652,62.6310529,0.01200900,0.70975880,63.5689528,0.01351347,0.90749792,79.5568895
1540,2006-02-17,0.00553223,0.40994512,62.1960626,1.0,0.00557862,2.52992768,46.8581484,-0.0067039,0.79746549,44.8688013,0.00784636,1.08004858,50.1541375,-0.0045416,0.95994243,49.0583692,-0.0026914,0.75921042,46.6083284,-0.0044673,0.35997206,41.9121057,-0.0111759,1.72545390,36.2260959,0.00962906,0.58422336,66.8367308,0.00519156,0.74560412,65.7054052,0.0,0.92940415,79.5568895
1541,2006-02-21,0.00046492,0.42076593,62.5026077,1.0,0.00412517,2.53521285,47.5311545,0.00187472,0.79615365,45.8768828,0.01043566,1.10449675,54.0477331,-0.0008448,0.94063377,48.7149339,0.00779619,0.76063839,50.9697684,0.00103557,0.37486336,43.0763341,0.00205491,1.73954431,36.7794408,-0.0025015,0.58487379,64.7774154,-0.0007378,0.74866451,65.1179208,-0.0087719,0.89561123,74.0036329
1542,2006-02-22,-0.0026333,0.39950791,59.5554601,1.0,-0.0225244,2.53025424,44.2242090,-0.0071107,0.79374795,42.6829550,-0.0065574,1.12846913,51.3073761,-0.0020294,0.93226256,47.8491265,-0.0017852,0.77622961,49.9555942,-0.0137930,0.37269023,33.4499866,-0.0179440,1.68914207,33.9995497,0.0,0.58474673,64.7774154,0.00639916,0.72503641,67.8047208,0.00424782,0.91013121,74.9089854
1543,2006-02-23,0.00388289,0.39787099,62.3658433,1.0,0.04043484,2.53977659,50.7051991,0.00753859,0.81249170,46.8756055,-0.0097359,1.09133006,47.4831488,-0.0001694,0.93047505,47.7729455,-0.0089418,0.78029602,45.1214287,0.00874125,0.40968248,42.1512426,0.00809182,1.65028262,36.2958964,0.00783705,0.57471939,68.3155673,0.00904864,0.74302719,71.2039546,-0.0081072,0.92160271,69.8853013
1544,2006-02-24,-0.0012377,0.41003530,60.9073051,1.0,0.00487534,2.65370719,51.4670698,-0.0052375,0.80296260,44.4258352,0.00549911,1.09033860,49.7396653,-0.0052542,0.93103981,45.3614078,0.0,0.79786093,45.1214287,0.00103981,0.42755871,43.1124113,-0.0095805,1.66723039,34.7421724,0.00528765,0.58768847,70.4865681,-0.0077556,0.72136728,64.8288152,-0.0063965,0.92575890,66.1465939
1545,2006-02-27,0.00224609,0.39780456,62.6138805,1.0,-0.0020793,2.33815507,51.1025359,0.00601729,0.77539300,47.7844119,-0.0023201,1.08164202,48.7820460,-0.0124382,0.92509489,40.2135252,-0.0009022,0.78557467,44.6206685,-0.0062326,0.43102477,38.9324954,0.00392162,1.64457961,35.9394320,-0.0012376,0.59474868,69.2836091,0.01489985,0.72828948,70.2896521,-0.0157367,0.93639282,57.9810425
1546,2006-02-28,-0.0015455,0.40374144,60.6475181,1.0,-0.0056951,2.30015937,50.0588878,0.00747667,0.76583200,51.7127735,-0.0112956,1.04357609,44.3188326,-0.0025879,0.94220163,39.2284031,-0.0006020,0.75917571,44.2679371,0.01219506,0.43496502,49.2383330,-0.0158854,1.59485496,33.2665393,-0.0034077,0.59308157,65.9502886,0.00096271,0.73867258,70.6118848,0.00472383,0.95534102,59.5691055
1547,2006-03-01,-0.0046438,0.39572335,55.0609794,1.0,-0.0382788,2.31835868,43.6439588,0.00111313,0.76384305,52.2925450,0.00117607,1.02668285,44.8779285,-0.0032866,0.91882827,37.9598751,-0.0069277,0.70946660,40.3204894,-0.0044750,0.46433511,46.1247113,-0.0089970,1.62399160,31.8449194,0.00170968,0.58814445,66.8101077,-0.0103390,0.70295816,62.7350065,-0.0018083,0.95250951,58.6509654
1548,2006-03-02,0.00233272,0.40161004,57.1845845,0.0,0.00217892,2.41810872,44.0665288,0.00148257,0.75152181,53.1011285,0.00755161,0.93258036,48.4606810,-0.0020825,0.89801208,37.1429543,-0.0081892,0.66283605,36.2355758,-0.0017288,0.47359260,44.9474440,-0.0483311,1.61500431,25.5783108,-0.0004654,0.58433468,66.3182701,0.01141887,0.71228340,67.0602595,0.01775362,0.93451789,64.4360375
1549,2006-03-03,-0.0017842,0.39326526,55.0372106,1.0,0.00594293,2.32346592,45.2744469,-0.0077720,0.73663723,48.4576151,0.01315791,0.93272233,54.1008806,0.00086954,0.88103197,37.7441334,0.00152902,0.62183918,37.4983646,0.00277103,0.46127645,47.2666411,0.03507295,1.71846677,35.0797280,-0.0111766,0.56946340,55.7166323,-0.0031227,0.71910696,64.8192332,0.00356002,0.98025604,65.4969839
1550,2006-03-06,0.00365276,0.38484277,58.4693186,0.0,-0.0246397,2.26985241,41.2712510,0.00410298,0.74633853,50.8806279,0.00197269,0.92041435,54.9080953,0.00034754,0.85424091,37.9995914,0.00946567,0.62693591,44.7978866,0.01139896,0.42393295,55.5795352,0.01165630,1.73504451,38.0115898,-0.0001570,0.55347913,55.5837008,-0.0004819,0.70991346,64.4623257,-0.0301525,0.97592859,51.4478316
1551,2006-03-07,-0.0099117,0.39311652,47.7739846,1.0,-0.0285123,2.27116449,37.2661464,-0.0007429,0.74264769,50.4165590,-0.0172272,0.86491567,47.1022138,-0.0006948,0.79868472,37.6667014,-0.0006049,0.60118131,44.4373060,0.00204916,0.44960449,56.9095784,-0.0163451,1.75441867,35.5582944,0.00047106,0.50212378,55.9234037,-0.0110896,0.66661233,56.7258162,-0.0117044,1.06703613,47.3316399
1552,2006-03-08,-0.0012513,0.37236696,46.6258332,1.0,0.00805959,2.23250218,39.0163263,0.00334572,0.67107752,52.5154020,-0.0075125,0.85331088,44.2019576,0.01077703,0.77432967,45.6187426,0.00060532,0.52836791,44.9147962,0.00340832,0.42944450,59.1072747,0.00027245,1.80513432,35.6316523,0.00910235,0.44460738,61.9776473,0.01145787,0.64603246,61.7738906,-0.0099925,1.09662340,44.1238880
1553,2006-03-09,0.00454191,0.36544572,51.2038423,1.0,-0.0046764,2.14285409,38.3425215,0.01037421,0.67339490,58.4133082,0.00824218,0.85797694,47.9594848,0.01375750,0.77952605,53.8073768,0.00967937,0.52839739,52.0195659,0.00883152,0.43967178,64.2172358,0.00217859,1.76680908,36.2566693,0.00077752,0.46736150,62.4563546,0.00024097,0.67286363,61.8757723,0.00186912,1.10562088,44.8690098
1554,2006-03-10,-0.0044434,0.36979272,46.9425415,1.0,-0.0292513,2.10046024,34.3635932,-0.0077008,0.69911709,53.0875015,-0.0170170,0.86136781,41.6689609,-0.0050890,0.78052640,50.7229010,-0.0029958,0.52092058,49.8554951,0.00437707,0.46117104,66.4731169,-0.0152173,1.74429560,33.7837041,-0.0069929,0.46887210,55.6632767,-0.0106023,0.66408583,54.9364117,0.00708958,1.10776951,47.7219937
1555,2006-03-13,0.00884814,0.37909402,54.9472898,1.0,0.01561285,2.07477893,37.9562150,0.00443462,0.70585435,55.5798122,0.01289888,0.88820325,47.2235427,0.01193514,0.67453905,56.9273293,0.01141829,0.50878493,57.1502941,0.00402282,0.45992046,68.4503818,0.00193153,1.78745296,34.3861478,0.00563380,0.44840039,59.4619452,0.00949829,0.65138388,59.2940784,0.00926268,1.01453805,51.2935601
1556,2006-03-14,-0.0010089,0.39784773,53.9391532,1.0,0.01106845,2.05615688,40.4822027,-0.0051508,0.63654996,52.1021003,-0.0021783,0.90762108,46.4094484,-0.0033697,0.70297527,54.8041790,-0.0047534,0.54482133,53.6136964,0.00100162,0.45756396,68.9434745,-0.0074359,1.74838532,33.1339265,-0.0003112,0.46237820,59.1586365,-0.0045839,0.63654516,56.4310421,-0.0044052,1.01521780,49.5439058
1557,2006-03-15,0.01118784,0.38084424,62.2105726,0.0,0.02949669,2.01171744,46.7705510,0.00591715,0.58149506,55.5270353,0.01880770,0.77571707,53.7990741,0.0,0.70063691,54.8041790,0.00835817,0.55560799,58.4584438,-0.0040026,0.45185091,64.5944852,0.02524972,1.70882463,40.9403284,0.00793901,0.45649023,64.1758389,-0.0024236,0.62889492,54.9278191,0.00442474,0.99737530,51.3317109
1558,2006-03-16,0.00660776,0.41502288,66.1232572,0.0,-0.0127012,1.90723901,44.5247411,0.00514702,0.59043532,58.3344261,0.00494483,0.83151795,55.5664850,0.01352491,0.66884239,61.4705601,0.02575497,0.58346858,69.2167663,-0.0020094,0.46178948,62.4724519,0.00351829,1.74527680,41.9823936,0.00386100,0.45903010,66.3575715,0.00631676,0.59395750,58.0563131,-0.0022026,0.98764332,50.3706685
1559,2006-03-17,-0.0025189,0.42406023,63.4101581,1.0,-0.0314136,1.92529391,39.5328575,0.00036576,0.60162060,58.5357707,0.01361321,0.84693831,60.1127719,0.00750627,0.68641018,64.6308385,-0.0051948,0.64500219,65.4406262,-0.0033556,0.45145182,58.9940340,-0.0053937,1.69444859,40.7899784,0.00446155,0.45315858,68.7361228,-0.0016900,0.60252291,56.9109704,0.00073587,0.98731099,50.7020064
1560,2006-03-20,-0.0003060,0.42515450,63.0723938,1.0,0.00725864,2.02333476,41.1238307,0.01279711,0.60164764,64.9245761,-0.0166666,0.84611540,52.8817976,0.0,0.67212699,64.6308385,0.00203075,0.62047302,66.2125945,0.00101005,0.45692945,59.7186241,-0.0260304,1.70635633,35.5678976,-0.0032164,0.45456786,65.1443854,-0.0009672,0.60815626,56.2283870,-0.0014706,0.89361005,49.9832837
1561,2006-03-21,-0.0020667,0.38662211,60.7208517,1.0,-0.0522845,1.92058815,34.1111577,0.00144400,0.58590890,65.5773384,-0.0018101,0.88820833,52.1601757,0.00629134,0.60985907,67.2607292,-0.0008686,0.60002710,65.5368685,0.00420450,0.45457885,62.6780077,0.0,1.32627542,35.5678976,0.00184380,0.42203405,66.2302556,-0.0009683,0.57543937,55.5113043,-0.0125184,0.86985170,44.2425295
1562,2006-03-22,-0.0065966,0.38982464,53.8359358,1.0,0.00566254,2.08471872,35.3301279,-0.0237923,0.58708324,49.2804057,-0.0004945,0.89153863,51.9519644,-0.0078973,0.61685873,61.0823517,-0.0037669,0.59784138,62.5579029,0.00217720,0.43537498,64.1528423,0.00222722,1.26968842,36.3553953,-0.0184048,0.42818008,49.5916927,-0.0019384,0.57444240,54.0272967,-0.0186428,0.87638629,37.4335643
1563,2006-03-23,0.00579105,0.41023143,58.2788188,1.0,-0.0054697,1.93003098,34.6593239,0.0,0.59853711,49.2804057,0.00791687,0.88724432,55.0441832,0.00779437,0.61419767,64.5191144,0.00203606,0.59111849,63.5194932,0.00267379,0.43800443,65.9369431,-0.0011111,1.25537716,36.1176994,0.01874995,0.48131258,60.3255337,0.02087885,0.56398344,64.8925851,0.02279635,0.89872772,47.8129140
1564,2006-03-24,-0.0020727,0.41555598,56.1826132,1.0,-0.0253963,1.93752194,31.6691789,-0.0136632,0.59111608,42.4254198,0.00065457,0.82758096,55.3023459,-0.0018101,0.63725501,63.1143305,-0.0121916,0.56218390,54.4789124,-0.0016666,0.44459980,63.7997575,-0.0066740,1.22495135,34.6537547,-0.0056747,0.54381243,56.3418528,-0.0014268,0.62677707,63.7604241,0.00668647,0.95136245,50.4676631
1565,2006-03-27,0.00030766,0.39412437,56.4325998,1.0,0.00165978,1.99248844,32.0711725,0.01123178,0.63048959,48.6610936,-0.0006541,0.79920737,54.9624403,-0.0097263,0.52058913,56.0634269,-0.0047017,0.55433431,51.4733546,-0.0016694,0.43163034,61.6478072,-0.0061590,1.16673834,33.3204861,-0.0027764,0.55125297,54.4577508,-0.0030959,0.61031787,61.2661977,0.00996313,0.92785308,54.2288892
1566,2006-03-28,-0.0007690,0.38228099,55.5787241,1.0,-0.0119303,1.80892332,30.6720634,0.0,0.62589154,48.6610936,0.00556373,0.77386240,57.3613350,-0.0044947,0.52765096,53.1378033,-0.0047239,0.55577053,48.5866754,0.00200667,0.43604408,63.2496745,-0.0081690,1.13287834,31.5948728,0.00340295,0.55724045,56.3778225,0.00167221,0.61304869,62.1253364,-0.0043843,0.92809675,52.3270616
