#Date,SPY_adj_close
2001/11/02,82.394655
2001/11/05,83.473139000000003
2001/11/06,84.770336999999998
2001/11/07,84.657207999999997
2001/11/08,84.921171999999999
2001/11/09,85.011675999999994
2001/11/12,84.491287
2001/11/13,86.391835
2001/11/14,86.474795999999998
2001/11/15,86.633173999999997
2001/11/16,86.248537999999996
2001/11/19,87.311934999999991
2001/11/20,86.580381000000003
2001/11/21,86.007199
2001/11/23,87.244061000000002
2001/11/26,87.432608000000002
2001/11/27,87.055515
2001/11/28,85.479267000000007
2001/11/29,86.633173999999997
2001/11/30,86.01474300000001
2001/12/03,85.501897
2001/12/04,86.949930000000009
2001/12/05,88.541259999999994
2001/12/06,88.496005000000011
2001/12/07,87.907741999999999
2001/12/10,86.263618999999991
2001/12/11,86.090159999999997
2001/12/12,86.188202000000004
2001/12/13,84.513910999999993
2001/12/14,85.320889000000008
2001/12/17,86.203288999999998
2001/12/18,86.716134999999994
2001/12/19,87.327021999999999
2001/12/20,86.467252000000002
2001/12/21,86.991698
2001/12/24,86.825210999999996
2001/12/26,87.30198
2001/12/27,87.831721999999999
2001/12/28,87.786317000000011
2001/12/31,86.499795999999989
2002/01/02,87.430630000000008
2002/01/03,88.422009000000003
2002/01/04,89.012301000000008
2002/01/07,88.384173000000004
2002/01/08,88.179839999999999
2002/01/09,87.460902000000004
2002/01/10,87.846861000000004
2002/01/11,86.984133999999997
2002/01/14,86.439251999999996
2002/01/15,87.143056999999999
2002/01/16,85.379761000000002
2002/01/17,86.023021999999997
2002/01/18,85.629498999999996
2002/01/22,85.039213000000004
2002/01/23,85.690043000000003
2002/01/24,85.954915
2002/01/25,85.932211999999993
2002/01/28,86.166811999999993
2002/01/29,83.457543000000001
2002/01/30,84.660824000000005
2002/01/31,85.652202000000003
2002/02/01,85.251109999999997
2002/02/04,83.132128000000009
2002/02/05,82.617518000000004
2002/02/06,82.261831000000001
2002/02/07,81.747221999999994
2002/02/08,83.313753000000005
2002/02/11,84.335408999999999
2002/02/12,84.070532
2002/02/13,84.963531000000003
2002/02/14,84.804608000000002
2002/02/15,83.919178000000002
2002/02/19,82.307242000000002
2002/02/20,83.692142000000004
2002/02/21,81.959124000000003
2002/02/22,82.973205000000007
2002/02/25,84.342972000000003
2002/02/26,84.168917000000008
2002/02/27,84.494332
2002/02/28,84.115942000000004
2002/03/01,86.075995999999989
2002/03/04,87.597122999999996
2002/03/05,87.317113000000006
2002/03/06,88.353901000000008
2002/03/07,88.164706999999993
2002/03/08,88.535527000000002
2002/03/11,88.724721000000002
2002/03/12,88.671746999999996
2002/03/13,87.816589000000008
2002/03/14,87.695502000000005
2002/03/15,88.531101000000007
2002/03/18,88.546277000000003
2002/03/19,89.138255000000001
2002/03/20,87.460983999999996
2002/03/21,87.498932999999994
2002/03/22,87.309196999999998
2002/03/25,86.223903000000007
2002/03/26,86.724805000000003
2002/03/27,86.952491000000009
2002/03/28,86.914541
2002/04/01,86.952491000000009
2002/04/02,86.474356999999998
2002/04/03,85.86719699999999
2002/04/04,85.510491999999999
2002/04/05,85.525673999999995
2002/04/08,85.707819000000001
2002/04/09,85.108250999999996
2002/04/10,86.072116000000008
2002/04/11,83.931882000000002
2002/04/12,84.561808999999997
2002/04/15,83.916705000000007
2002/04/16,85.912731999999991
2002/04/17,85.730587
2002/04/18,85.358705
2002/04/19,85.669869999999989
2002/04/22,84.243052000000006
2002/04/23,83.87875600000001
2002/04/24,83.036330000000007
2002/04/25,83.081865000000008
2002/04/26,81.50325500000001
2002/04/29,81.101015000000004
2002/04/30,81.859960999999998
2002/05/01,82.861769999999993
2002/05/02,82.543013999999999
2002/05/03,81.647456999999989
2002/05/06,80.046080000000003
2002/05/07,79.765267000000009
2002/05/08,82.732751000000007
2002/05/09,81.776477
2002/05/10,80.235816
2002/05/13,81.867552000000003
2002/05/14,83.651075000000006
2002/05/15,83.324728000000007
2002/05/16,83.757327000000004
2002/05/17,84.167158999999998
2002/05/20,83.256419999999991
2002/05/21,82.497472999999999
2002/05/22,82.679625000000001
2002/05/23,83.560000000000002
2002/05/24,82.489887999999993
2002/05/28,82.042107000000001
2002/05/29,81.434953000000007
2002/05/30,81.207267000000002
2002/05/31,81.374235999999996
2002/06/03,79.211240000000004
2002/06/04,79.408562000000003
2002/06/05,80.152332000000001
2002/06/06,78.520595999999998
2002/06/07,78.429519999999997
2002/06/10,78.733099999999993
2002/06/11,77.382176000000001
2002/06/12,77.852725000000007
2002/06/13,77.071010999999999
2002/06/14,76.95716800000001
2002/06/17,79.02150300000001
2002/06/18,79.666606999999999
2002/06/19,77.807183999999992
2002/06/20,76.812966000000003
2002/06/21,75.611920999999995
2002/06/24,76.007958000000002
2002/06/25,74.301963000000001
2002/06/26,74.423822999999999
2002/06/27,75.726163
2002/06/28,75.368207999999996
2002/07/01,73.898314999999997
2002/07/02,72.329414999999997
2002/07/03,72.740681000000009
2002/07/05,75.634768000000008
2002/07/08,74.690382
2002/07/09,72.809223000000003
2002/07/10,70.158847999999992
2002/07/11,70.730050000000006
2002/07/12,69.953211999999994
2002/07/15,70.326396000000003
2002/07/16,68.970743999999996
2002/07/17,69.107832999999999
2002/07/18,66.868724999999998
2002/07/19,64.515368999999993
2002/07/22,62.603743999999992
2002/07/23,60.890138
2002/07/24,64.522987000000001
2002/07/25,63.974631999999993
2002/07/26,65.193194999999989
2002/07/29,68.369077000000004
2002/07/30,69.260156999999992
2002/07/31,69.427710000000005
2002/08/01,67.615092000000004
2002/08/02,66.09950400000001
2002/08/05,63.799461000000001
2002/08/06,65.947180000000003
2002/08/07,67.097201999999996
2002/08/08,69.267769000000001
2002/08/09,69.526717000000005
2002/08/12,69.016443999999993
2002/08/13,67.759798000000004
2002/08/14,70.235006999999996
2002/08/15,71.209857999999997
2002/08/16,70.996610000000004
2002/08/19,72.656903999999997
2002/08/20,71.887683999999993
2002/08/21,72.923463999999996
2002/08/22,73.631754999999998
2002/08/23,72.047619999999995
2002/08/26,72.550280000000001
2002/08/27,71.712519
2002/08/28,70.143613000000002
2002/08/29,70.174078000000009
2002/08/30,69.899900000000002
2002/09/03,67.234290999999999
2002/09/04,68.193911999999997
2002/09/05,67.615092000000004
2002/09/06,68.544247999999996
2002/09/09,69.046908999999999
2002/09/10,69.838971000000001
2002/09/11,69.404856999999993
2002/09/12,68.125365000000002
2002/09/13,68.292918
2002/09/16,68.460471999999996
2002/09/17,66.891571999999996
2002/09/18,66.221357999999995
2002/09/19,64.507750999999999
2002/09/20,64.529174999999995
2002/09/23,64.001318000000012
2002/09/24,62.968540000000004
2002/09/25,64.529174999999995
2002/09/26,65.584902999999997
2002/09/27,63.305149999999998
2002/09/30,62.570733999999995
2002/10/01,65.577251000000004
2002/10/02,63.611157999999996
2002/10/03,62.968540000000004
2002/10/04,61.813368999999994
2002/10/07,60.535786000000002
2002/10/08,61.484411000000001
2002/10/09,59.747819999999997
2002/10/10,61.683312000000001
2002/10/11,64.383825999999999
2002/10/14,64.743379000000004
2002/10/15,67.856998000000004
2002/10/16,66.212215999999998
2002/10/17,67.528040000000004
2002/10/18,67.811098999999999
2002/10/21,68.981573999999995
2002/10/22,68.484312000000003
2002/10/23,69.004522999999992
2002/10/24,67.596894999999989
2002/10/25,69.004522999999992
2002/10/28,68.553166000000004
2002/10/29,67.757548
2002/10/30,68.415463000000003
2002/10/31,67.719294999999988
2002/11/01,69.058074000000005
2002/11/04,69.715989000000008
2002/11/05,70.266801999999998
2002/11/06,71.177173999999994
2002/11/07,69.432936999999995
2002/11/08,68.583767000000009
2002/11/11,67.520393999999996
2002/11/12,68.055903999999998
2002/11/13,68.124758
2002/11/14,69.409987000000001
2002/11/15,69.922546999999994
2002/11/18,69.218733
2002/11/19,69.126929000000004
2002/11/20,70.664614
2002/11/21,71.980439000000004
2002/11/22,71.467879000000011
2002/11/25,71.513784000000001
2002/11/26,70.152049000000005
2002/11/27,72.125793999999999
2002/11/29,71.896292000000003
2002/12/02,72.011040000000008
2002/12/03,71.047122999999999
2002/12/04,70.725810999999993
2002/12/05,69.945497000000003
2002/12/06,70.404506000000012
2002/12/09,68.469014000000001
2002/12/10,69.387031999999991
2002/12/11,69.448233999999999
2002/12/12,69.44058299999999
2002/12/13,68.346607999999989
2002/12/16,70.113800999999995
2002/12/17,69.501784999999998
2002/12/18,68.698521
2002/12/19,68.208911000000001
2002/12/20,69.182171999999994
2002/12/23,69.20523399999999
2002/12/24,68.690156000000002
2002/12/26,68.720906999999997
2002/12/27,67.175666000000007
2002/12/30,67.736874999999998
2002/12/31,67.829130000000006
2003/01/02,70.012451999999996
2003/01/03,70.227707999999993
2003/01/06,71.465438000000006
2003/01/07,71.288623000000001
2003/01/08,70.258459999999999
2003/01/09,71.350121000000001
2003/01/10,71.542315000000002
2003/01/13,71.519252000000009
2003/01/14,71.749887999999999
2003/01/15,71.034925999999999
2003/01/16,70.742786999999993
2003/01/17,69.697256999999993
2003/01/21,68.613279000000006
2003/01/22,67.782999000000004
2003/01/23,68.198138999999998
2003/01/24,66.406889000000007
2003/01/27,65.499732999999992
2003/01/28,65.984065999999999
2003/01/29,66.483772000000002
2003/01/30,64.907778000000008
2003/01/31,66.160881000000003
2003/02/03,66.291578000000001
2003/02/04,65.638113000000004
2003/02/05,65.230663000000007
2003/02/06,64.923151000000004
2003/02/07,64.131311999999994
2003/02/10,64.584893000000008
2003/02/11,64.139002000000005
2003/02/12,63.116528000000002
2003/02/13,63.308721999999996
2003/02/14,64.692521999999997
2003/02/18,65.830306999999991
2003/02/19,65.484359999999995
2003/02/20,64.830902000000009
2003/02/21,65.484359999999995
2003/02/24,64.423451
2003/02/25,64.93853
2003/02/26,63.992931999999996
2003/02/27,64.838584999999995
2003/02/28,65.269103999999999
2003/03/03,64.646391000000008
2003/03/04,63.616233999999999
2003/03/05,64.154375000000002
2003/03/06,63.616233999999999
2003/03/07,64.054435999999995
2003/03/10,62.516882999999993
2003/03/11,61.901859999999999
2003/03/12,62.317
2003/03/13,64.469576000000004
2003/03/14,64.677143000000001
2003/03/17,66.714400999999995
2003/03/18,67.106479000000007
2003/03/19,67.621556999999996
2003/03/20,67.767627000000005
2003/03/21,69.214123000000001
2003/03/24,66.913935999999993
2003/03/25,67.554587999999995
2003/03/26,67.214967000000001
2003/03/27,67.268997999999996
2003/03/28,66.929369999999992
2003/03/31,65.408773999999994
2003/04/01,66.412215000000003
2003/04/02,68.017719
2003/04/03,67.693526000000006
2003/04/04,68.094905000000011
2003/04/07,67.963686999999993
2003/04/08,68.071749999999994
2003/04/09,67.176371000000003
2003/04/10,67.546874000000003
2003/04/11,67.268997999999996
2003/04/14,68.658371000000002
2003/04/15,69.299030000000002
2003/04/16,68.11806
2003/04/17,69.129216
2003/04/21,69.198688000000004
2003/04/22,70.503154000000009
2003/04/23,71.151533000000001
2003/04/24,70.518594999999991
2003/04/25,69.646377000000001
2003/04/28,70.850502000000006
2003/04/29,71.097502000000006
2003/04/30,70.943128999999999
2003/05/01,70.935408999999993
2003/05/02,71.946565000000007
2003/05/05,71.807626999999997
2003/05/06,72.486881000000011
2003/05/07,72.085503000000003
2003/05/08,71.359937000000002
2003/05/09,72.347943999999998
2003/05/12,73.235596000000001
2003/05/13,73.104379000000009
2003/05/14,72.950006000000002
2003/05/15,73.41313000000001
2003/05/16,73.227881999999994
2003/05/19,71.514316000000008
2003/05/20,71.367657999999992
2003/05/21,71.514316000000008
2003/05/22,72.224440999999999
2003/05/23,72.371099000000001
2003/05/27,73.636975000000007
2003/05/28,73.845379000000008
2003/05/29,73.652410000000003
2003/05/30,74.833379000000008
2003/06/02,75.142131000000006
2003/06/03,75.45088299999999
2003/06/04,76.539231000000001
2003/06/05,76.917447999999993
2003/06/06,76.616416999999998
2003/06/09,75.836821
2003/06/10,76.608696999999992
2003/06/11,77.419168999999997
2003/06/12,77.658449000000005
2003/06/13,76.847976000000003
2003/06/16,78.468920999999995
2003/06/17,78.468920999999995
2003/06/18,78.399449000000004
2003/06/19,77.203039000000004
2003/06/20,77.032617999999999
2003/06/23,76.242457000000002
2003/06/24,76.319923000000003
2003/06/25,75.553006999999994
2003/06/26,76.536833999999999
2003/06/27,75.653717
2003/06/30,75.630471999999997
2003/07/01,76.327670999999995
2003/07/02,77.288252999999997
2003/07/03,76.490350000000007
2003/07/07,78.008690999999999
2003/07/08,78.357292999999999
2003/07/09,77.915734999999998
2003/07/10,76.924166
2003/07/11,77.652345999999994
2003/07/14,78.031936000000002
2003/07/15,77.861508999999998
2003/07/16,77.404454000000001
2003/07/17,76.304431999999991
2003/07/18,77.086843999999999
2003/07/21,76.134005000000002
2003/07/22,76.823456000000007
2003/07/23,76.877681999999993
2003/07/24,76.296683999999999
2003/07/25,77.644604000000001
2003/07/28,77.357976000000008
2003/07/29,77.001631000000003
2003/07/30,76.815713000000002
2003/07/31,76.993882999999997
2003/08/01,76.312179999999998
2003/08/04,76.312179999999998
2003/08/05,74.693128999999999
2003/08/06,75.126944999999992
2003/08/07,75.917100000000005
2003/08/08,76.134005000000002
2003/08/11,76.420632999999995
2003/08/12,77.117831999999993
2003/08/13,76.722751000000002
2003/08/14,76.931907999999993
2003/08/15,77.172057999999993
2003/08/18,77.838269999999994
2003/08/19,78.132640000000009
2003/08/20,77.815025000000006
2003/08/21,78.062916999999999
2003/08/22,77.288252999999997
2003/08/25,77.412202000000008
2003/08/26,77.551642000000001
2003/08/27,77.574881000000005
2003/08/28,78.055175000000006
2003/08/29,78.581947
2003/09/02,79.635491000000002
2003/09/03,80.069300999999996
2003/09/04,80.108035999999998
2003/09/05,79.658730000000006
2003/09/08,80.317193000000003
2003/09/09,79.790420999999995
2003/09/10,78.984769999999997
2003/09/11,79.217170999999993
2003/09/12,79.364353000000008
2003/09/15,79.085474000000005
2003/09/16,80.239727999999999
2003/09/17,80.08479100000001
2003/09/18,81.029882999999998
2003/09/19,80.61773199999999
2003/09/22,79.746780999999999
2003/09/23,80.05005899999999
2003/09/24,78.626980000000003
2003/09/25,77.981539999999995
2003/09/26,77.724918000000002
2003/09/29,78.487005000000011
2003/09/30,77.724918000000002
2003/10/01,79.381290000000007
2003/10/02,79.669013000000007
2003/10/03,80.399993999999992
2003/10/06,80.765484999999998
2003/10/07,81.076541000000006
2003/10/08,80.874353999999997
2003/10/09,81.092092000000008
2003/10/10,81.317606999999995
2003/10/13,81.574229000000003
2003/10/14,81.861952000000002
2003/10/15,81.644214000000005
2003/10/16,81.970826000000002
2003/10/17,81.076541000000006
2003/10/20,81.683098000000001
2003/10/21,81.543122999999994
2003/10/22,80.516641000000007
2003/10/23,80.368887999999998
2003/10/24,80.547747000000001
2003/10/27,80.586625999999995
2003/10/28,81.683098000000001
2003/10/29,81.791967
2003/10/30,81.963048000000001
2003/10/31,81.885285999999994
2003/11/03,82.421852000000001
2003/11/04,82.242998
2003/11/05,82.305205000000001
2003/11/06,82.740685999999997
